ID,Case Number,Date,Block,IUCR,Primary Type,Description,Location Description,Arrest,Domestic,Beat,District,Ward,Community Area,FBI Code,X Coordinate,Y Coordinate,Year,Updated On,Latitude,Longitude,Location
9522813,HX177947,03/08/2014 07:00:00 PM,016XX N KEATING AVE,0810,THEFT,OVER $500,STREET,false,false,2533,025,37,25,06,1144516,1910605,2014,03/12/2014 12:41:10 AM,41.9107163507793,-87.74453767309775,"(41.9107163507793, -87.74453767309775)"
9526047,HX180530,03/08/2014 07:00:00 PM,046XX N CENTRAL PARK AVE,1345,CRIMINAL DAMAGE,TO CITY OF CHICAGO PROPERTY,APARTMENT,false,false,1723,017,33,14,14,1151508,1930707,2014,03/19/2014 12:41:09 AM,41.96574325874835,-87.71832161395703,"(41.96574325874835, -87.71832161395703)"
9540785,HX193898,03/08/2014 07:00:00 PM,061XX S MAPLEWOOD AVE,0560,ASSAULT,SIMPLE,RESIDENCE,false,true,0825,,15,66,08A,,,2014,03/22/2014 12:39:11 AM,,,
9522415,HX177395,03/08/2014 06:59:00 PM,077XX N SHERIDAN RD,2027,NARCOTICS,POSS: CRACK,APARTMENT,true,false,2422,024,49,1,18,1165402,1951274,2014,03/12/2014 12:41:10 AM,42.02189459727357,-87.66664752127953,"(42.02189459727357, -87.66664752127953)"
9522554,HX177512,03/08/2014 06:59:00 PM,072XX S HONORE ST,143A,WEAPONS VIOLATION,UNLAWFUL POSS OF HANDGUN,RESIDENCE,true,false,0735,007,17,67,15,1165229,1856777,2014,03/12/2014 12:41:10 AM,41.76259144241044,-87.66997270267231,"(41.76259144241044, -87.66997270267231)"
9522323,HX177388,03/08/2014 06:57:00 PM,012XX S WABASH AVE,1330,CRIMINAL TRESPASS,TO LAND,CONVENIENCE STORE,true,false,0131,001,2,33,26,1177005,1894764,2014,03/11/2014 12:40:02 AM,41.86657379973449,-87.62566544858562,"(41.86657379973449, -87.62566544858562)"
9522393,HX177378,03/08/2014 06:55:00 PM,0000X S PULASKI RD,0560,ASSAULT,SIMPLE,DEPARTMENT STORE,false,false,1122,011,28,26,08A,1149770,1899678,2014,03/11/2014 12:40:02 AM,41.880630938201485,-87.72552059563925,"(41.880630938201485, -87.72552059563925)"
9522412,HX177429,03/08/2014 06:55:00 PM,040XX W ARMITAGE AVE,0486,BATTERY,DOMESTIC BATTERY SIMPLE,APARTMENT,true,false,2534,025,30,20,08B,1148820,1912935,2014,03/12/2014 12:41:10 AM,41.91702793192339,-87.728665850518,"(41.91702793192339, -87.728665850518)"
9522495,HX177485,03/08/2014 06:45:00 PM,005XX E 32ND ST,0620,BURGLARY,UNLAWFUL ENTRY,APARTMENT,false,false,0211,002,4,35,05,1180472,1883635,2014,03/13/2014 12:40:30 AM,41.83595599754583,-87.61328048106063,"(41.83595599754583, -87.61328048106063)"
9522355,HX177389,03/08/2014 06:45:00 PM,014XX N KINGSBURY ST,0810,THEFT,OVER $500,SIDEWALK,false,false,1822,018,32,8,06,1170092,1909402,2014,03/11/2014 12:40:02 AM,41.90689503413383,-87.65061607278423,"(41.90689503413383, -87.65061607278423)"
9522476,HX177358,03/08/2014 06:45:00 PM,115XX S MICHIGAN AVE,031A,ROBBERY,ARMED: HANDGUN,STREET,false,false,0532,005,9,53,03,1178839,1828683,2014,03/11/2014 12:40:02 AM,41.68519906909797,-87.62094229285879,"(41.68519906909797, -87.62094229285879)"
9522373,HX177362,03/08/2014 06:40:00 PM,048XX S LAWNDALE AVE,1310,CRIMINAL DAMAGE,TO PROPERTY,FACTORY/MANUFACTURING BUILDING,true,false,0821,008,14,57,14,1152550,1872696,2014,03/19/2014 12:41:09 AM,41.80653451507968,-87.71602473671835,"(41.80653451507968, -87.71602473671835)"
9522332,HX177375,03/08/2014 06:40:00 PM,048XX W NORTH AVE,0860,THEFT,RETAIL THEFT,DEPARTMENT STORE,false,false,2533,025,37,25,06,1143620,1910153,2014,03/11/2014 12:40:02 AM,41.90949284498152,-87.74784062441209,"(41.90949284498152, -87.74784062441209)"
9522311,HX177349,03/08/2014 06:35:00 PM,082XX S DAMEN AVE,0820,THEFT,$500 AND UNDER,SIDEWALK,false,false,0614,006,18,71,06,1164426,1849687,2014,03/11/2014 12:40:02 AM,41.74315241541276,-87.67311524035881,"(41.74315241541276, -87.67311524035881)"
9522447,HX177380,03/08/2014 06:35:00 PM,047XX W GRACE ST,0560,ASSAULT,SIMPLE,RESIDENCE,false,false,1731,017,38,15,08A,1144232,1924805,2014,03/11/2014 12:40:02 AM,41.94968787367332,-87.74522317864528,"(41.94968787367332, -87.74522317864528)"
9522421,HX177366,03/08/2014 06:30:00 PM,025XX S SPAULDING AVE,0486,BATTERY,DOMESTIC BATTERY SIMPLE,APARTMENT,false,true,1024,010,22,30,08B,1154723,1887116,2014,03/17/2014 12:39:52 AM,41.84606173216054,-87.70766967451209,"(41.84606173216054, -87.70766967451209)"
9522414,HX177406,03/08/2014 06:30:00 PM,073XX N PAULINA ST,0320,ROBBERY,STRONGARM - NO WEAPON,SIDEWALK,false,false,2423,024,49,1,03,1163819,1948350,2014,03/11/2014 12:40:02 AM,42.01390478031843,-87.6725560603379,"(42.01390478031843, -87.6725560603379)"
9523379,HX177814,03/08/2014 06:30:00 PM,037XX W GEORGE ST,1780,OFFENSE INVOLVING CHILDREN,OTHER OFFENSE,APARTMENT,false,false,2523,,30,21,26,,,2014,03/17/2014 12:39:52 AM,,,
9522298,HX177345,03/08/2014 06:30:00 PM,056XX W CORCORAN PL,1330,CRIMINAL TRESPASS,TO LAND,SMALL RETAIL STORE,true,false,1512,015,29,25,26,1138930,1901964,2014,03/11/2014 12:40:02 AM,41.88710778724461,-87.76526908282197,"(41.88710778724461, -87.76526908282197)"
9523051,HX178332,03/08/2014 06:30:00 PM,096XX S GREENWOOD AVE,0820,THEFT,$500 AND UNDER,STREET,false,false,0511,005,8,50,06,1185202,1841101,2014,03/12/2014 12:41:10 AM,41.71912885620815,-87.59726061314008,"(41.71912885620815, -87.59726061314008)"
9522297,HX177344,03/08/2014 06:30:00 PM,031XX W FILLMORE ST,1811,NARCOTICS,POSS: CANNABIS 30GMS OR LESS,STREET,true,false,1134,011,24,29,18,1155671,1895166,2014,03/12/2014 12:41:10 AM,41.868132821114855,-87.70397401399866,"(41.868132821114855, -87.70397401399866)"
9523440,HX178712,03/08/2014 06:30:00 PM,067XX S JEFFERY BLVD,1310,CRIMINAL DAMAGE,TO PROPERTY,RESIDENCE,false,false,0331,003,5,43,14,1190747,1860606,2014,03/12/2014 12:41:10 AM,41.77252045011586,-87.57632286297095,"(41.77252045011586, -87.57632286297095)"
9522932,HX177985,03/08/2014 06:30:00 PM,077XX S CICERO AVE,0890,THEFT,FROM BUILDING,HOTEL/MOTEL,false,false,0834,008,13,70,06,1145779,1853069,2014,03/12/2014 12:41:10 AM,41.752805518529826,-87.74135438522703,"(41.752805518529826, -87.74135438522703)"
9532786,HX181176,03/08/2014 06:30:00 PM,057XX S RACINE AVE,0820,THEFT,$500 AND UNDER,PARK PROPERTY,false,false,0712,007,16,68,06,1169335,1866922,2014,03/18/2014 12:40:56 AM,41.790342690472485,-87.65463011542226,"(41.790342690472485, -87.65463011542226)"
9522386,HX177394,03/08/2014 06:22:00 PM,057XX S STATE ST,1811,NARCOTICS,POSS: CANNABIS 30GMS OR LESS,STREET,true,false,0232,002,20,40,18,1177294,1866995,2014,03/12/2014 12:41:10 AM,41.79036688711975,-87.62544451130339,"(41.79036688711975, -87.62544451130339)"
9522402,HX177425,03/08/2014 06:22:00 PM,037XX W 63RD ST,2250,LIQUOR LAW VIOLATION,LIQUOR LICENSE VIOLATION,BAR OR TAVERN,false,false,0823,008,13,65,22,1152282,1862607,2014,03/11/2014 12:40:02 AM,41.778854076748345,-87.71727284744514,"(41.778854076748345, -87.71727284744514)"
9522308,HX177361,03/08/2014 06:20:00 PM,028XX S EMERALD AVE,0910,MOTOR VEHICLE THEFT,AUTOMOBILE,STREET,false,false,0914,009,11,60,07,1171798,1886090,2014,03/12/2014 12:41:10 AM,41.84288785033417,-87.64503598609373,"(41.84288785033417, -87.64503598609373)"
9522438,HX177339,03/08/2014 06:18:00 PM,018XX W DIVISION ST,0860,THEFT,RETAIL THEFT,SMALL RETAIL STORE,false,false,1424,014,1,24,06,1163612,1908058,2014,03/11/2014 12:40:02 AM,41.90334605944852,-87.67445765671062,"(41.90334605944852, -87.67445765671062)"
9522337,HX177343,03/08/2014 06:15:00 PM,126XX S TORRENCE AVE,0486,BATTERY,DOMESTIC BATTERY SIMPLE,PARKING LOT/GARAGE(NON.RESID.),false,true,0433,004,10,55,08B,1195822,1821848,2014,03/11/2014 12:40:02 AM,41.66604086796897,-87.55899756923091,"(41.66604086796897, -87.55899756923091)"
9522336,HX177336,03/08/2014 06:15:00 PM,016XX N HARLEM AVE,0860,THEFT,RETAIL THEFT,DEPARTMENT STORE,true,false,2513,025,36,25,06,1127897,1909882,2014,03/11/2014 12:40:02 AM,41.90902916745105,-87.8056073331791,"(41.90902916745105, -87.8056073331791)"
9522401,HX177413,03/08/2014 06:15:00 PM,038XX W MADISON ST,2014,NARCOTICS,MANU/DELIVER: HEROIN (WHITE),SIDEWALK,true,false,1122,011,28,26,18,1150475,1899691,2014,03/12/2014 12:41:10 AM,41.88065288126295,-87.7229315383918,"(41.88065288126295, -87.7229315383918)"
9522309,HX177348,03/08/2014 06:12:00 PM,001XX W 95TH ST,1811,NARCOTICS,POSS: CANNABIS 30GMS OR LESS,SIDEWALK,true,false,0634,006,21,49,18,1176837,1841997,2014,03/12/2014 12:41:10 AM,41.72177977332696,-87.62787182849985,"(41.72177977332696, -87.62787182849985)"
9537785,HX191105,03/08/2014 06:05:00 PM,081XX S KOSTNER AVE,1154,DECEPTIVE PRACTICE,FINANCIAL IDENTITY THEFT $300 AND UNDER,RESIDENCE,false,false,0834,,13,70,11,,,2014,03/20/2014 12:38:50 AM,,,
9522343,HX177320,03/08/2014 06:04:00 PM,030XX E 91ST ST,0486,BATTERY,DOMESTIC BATTERY SIMPLE,APARTMENT,true,false,0424,004,10,46,08B,1198280,1845253,2014,03/11/2014 12:40:02 AM,41.730205474637835,-87.5492225095022,"(41.730205474637835, -87.5492225095022)"
9522540,HX177561,03/08/2014 06:00:00 PM,023XX N LAMON AVE,0610,BURGLARY,FORCIBLE ENTRY,APARTMENT,false,false,2522,025,31,19,05,1143310,1914979,2014,03/13/2014 12:40:30 AM,41.9227416991861,-87.7488586226147,"(41.9227416991861, -87.7488586226147)"
9528055,HX182280,03/08/2014 06:00:00 PM,053XX W LELAND AVE,0820,THEFT,$500 AND UNDER,STREET,false,false,1623,016,45,15,06,1139656,1930602,2014,03/16/2014 12:39:45 AM,41.965680305503184,-87.76190210612258,"(41.965680305503184, -87.76190210612258)"
9522329,HX177327,03/08/2014 06:00:00 PM,001XX N STATE ST,0860,THEFT,RETAIL THEFT,DEPARTMENT STORE,true,false,0111,001,42,32,06,1176392,1900920,2014,03/11/2014 12:40:02 AM,41.88348007632849,-87.62773002753053,"(41.88348007632849, -87.62773002753053)"
9522922,HX178155,03/08/2014 06:00:00 PM,057XX N KIMBALL AVE,1320,CRIMINAL DAMAGE,TO VEHICLE,STREET,false,false,1711,017,39,13,14,1152714,1938010,2014,03/12/2014 12:41:10 AM,41.98575928323612,-87.71369314341769,"(41.98575928323612, -87.71369314341769)"
9522349,HX177359,03/08/2014 06:00:00 PM,019XX W EVERGREEN AVE,0820,THEFT,$500 AND UNDER,RESIDENCE,false,false,1424,014,1,24,06,1163421,1909222,2014,03/11/2014 12:40:02 AM,41.906544183215736,-87.67512643215532,"(41.906544183215736, -87.67512643215532)"
9522843,HX178014,03/08/2014 06:00:00 PM,021XX N STOCKTON DR,1320,CRIMINAL DAMAGE,TO VEHICLE,STREET,false,false,1814,018,43,7,14,1174069,1914744,2014,03/11/2014 12:40:02 AM,41.92146593886704,-87.63584744176538,"(41.92146593886704, -87.63584744176538)"
9522333,HX177364,03/08/2014 06:00:00 PM,004XX N WELLS ST,0890,THEFT,FROM BUILDING,RESTAURANT,false,false,1831,018,42,8,06,1174697,1903306,2014,03/11/2014 12:40:02 AM,41.890065472340595,-87.63388271349514,"(41.890065472340595, -87.63388271349514)"
9522307,HX177363,03/08/2014 06:00:00 PM,019XX W EVERGREEN AVE,1150,DECEPTIVE PRACTICE,CREDIT CARD FRAUD,OTHER,false,false,1424,014,1,24,11,1163421,1909222,2014,03/14/2014 12:40:45 AM,41.906544183215736,-87.67512643215532,"(41.906544183215736, -87.67512643215532)"
9523347,HX178664,03/08/2014 06:00:00 PM,004XX W 41ST ST,0610,BURGLARY,FORCIBLE ENTRY,RESIDENCE-GARAGE,false,false,0925,009,11,61,05,1173838,1877703,2014,03/19/2014 12:41:09 AM,41.81982808986196,-87.63779895456939,"(41.81982808986196, -87.63779895456939)"
9522433,HX177475,03/08/2014 06:00:00 PM,071XX S ASHLAND AVE,1330,CRIMINAL TRESPASS,TO LAND,PARKING LOT/GARAGE(NON.RESID.),true,false,0735,007,17,67,26,1166869,1857600,2014,03/11/2014 12:40:02 AM,41.76481500178944,-87.66393836451257,"(41.76481500178944, -87.66393836451257)"
9522378,HX177357,03/08/2014 05:56:00 PM,013XX N ASHLAND AVE,0460,BATTERY,SIMPLE,SMALL RETAIL STORE,false,false,1433,014,1,24,08B,1165434,1909298,2014,03/11/2014 12:40:02 AM,41.90671010841872,-87.66772973965806,"(41.90671010841872, -87.66772973965806)"
9522465,HX177310,03/08/2014 05:45:00 PM,001XX W 87TH ST,0860,THEFT,RETAIL THEFT,GROCERY FOOD STORE,false,false,0622,006,21,44,06,1176858,1847318,2014,03/11/2014 12:40:02 AM,41.736380815144884,-87.62763512088614,"(41.736380815144884, -87.62763512088614)"
9522462,HX177377,03/08/2014 05:45:00 PM,001XX N CENTRAL AVE,0560,ASSAULT,SIMPLE,STREET,false,true,1523,015,29,25,08A,1139065,1900502,2014,03/15/2014 12:39:25 AM,41.883093418589844,-87.76480888624357,"(41.883093418589844, -87.76480888624357)"
9522478,HX177351,03/08/2014 05:45:00 PM,055XX W WASHINGTON BLVD,1365,CRIMINAL TRESPASS,TO RESIDENCE,APARTMENT,true,true,1522,015,29,25,26,1139163,1900156,2014,03/11/2014 12:40:02 AM,41.882142167820554,-87.76445744177565,"(41.882142167820554, -87.76445744177565)"
9522289,HX177294,03/08/2014 05:42:00 PM,005XX W MONROE ST,1330,CRIMINAL TRESPASS,TO LAND,GROCERY FOOD STORE,true,false,0121,001,2,28,26,1172385,1899859,2014,03/11/2014 12:40:02 AM,41.88065808754998,-87.6424752588028,"(41.88065808754998, -87.6424752588028)"
9522397,HX177299,03/08/2014 05:34:00 PM,031XX W 47TH ST,0313,ROBBERY,ARMED: OTHER DANGEROUS WEAPON,ALLEY,false,false,0922,009,14,58,03,1156440,1873356,2014,03/11/2014 12:40:02 AM,41.80826808666265,-87.70173961940569,"(41.80826808666265, -87.70173961940569)"
9522354,HX177301,03/08/2014 05:33:00 PM,012XX W NORTH AVE,0810,THEFT,OVER $500,PARKING LOT/GARAGE(NON.RESID.),false,false,1433,014,32,24,06,1168011,1910836,2014,03/11/2014 12:40:02 AM,41.91087521299237,-87.6582189492015,"(41.91087521299237, -87.6582189492015)"
9535712,HX189313,03/08/2014 05:30:00 PM,002XX W 112TH PL,1780,OFFENSE INVOLVING CHILDREN,OTHER OFFENSE,RESIDENCE,false,false,0522,,34,49,26,,,2014,03/19/2014 12:41:09 AM,,,
9524332,HX178398,03/08/2014 05:26:00 PM,041XX W 87TH ST,2820,OTHER OFFENSE,TELEPHONE THREAT,APARTMENT,false,false,0834,008,18,70,26,1150433,1846582,2014,03/18/2014 12:40:56 AM,41.734914910313826,-87.72446731009146,"(41.734914910313826, -87.72446731009146)"
9522357,HX177442,03/08/2014 05:18:00 PM,012XX W ALTGELD ST,2826,OTHER OFFENSE,HARASSMENT BY ELECTRONIC MEANS,RESIDENCE,false,false,1932,019,32,7,26,1167808,1916788,2014,03/14/2014 12:40:45 AM,41.92721222021927,-87.65879270973595,"(41.92721222021927, -87.65879270973595)"
9522426,HX177266,03/08/2014 05:15:00 PM,030XX S CALIFORNIA BLVD,0420,BATTERY,AGGRAVATED:KNIFE/CUTTING INSTR,SIDEWALK,false,false,1034,010,12,30,04B,1158368,1884508,2014,03/15/2014 12:39:25 AM,41.83883143705883,-87.69436393250699,"(41.83883143705883, -87.69436393250699)"
9522479,HX177292,03/08/2014 05:06:00 PM,044XX N BROADWAY,0860,THEFT,RETAIL THEFT,DEPARTMENT STORE,true,false,1913,019,46,3,06,1168391,1929931,2014,03/11/2014 12:40:02 AM,41.96326456826719,-87.6562689554636,"(41.96326456826719, -87.6562689554636)"
9522281,HX177276,03/08/2014 05:00:00 PM,027XX W CARMEN AVE,0486,BATTERY,DOMESTIC BATTERY SIMPLE,APARTMENT,false,true,2031,020,40,4,08B,1156954,1933717,2014,03/12/2014 12:41:10 AM,41.97389384646759,-87.6982156664501,"(41.97389384646759, -87.6982156664501)"
9523770,HX178703,03/08/2014 05:00:00 PM,030XX S QUINN ST,0935,MOTOR VEHICLE THEFT,"THEFT/RECOVERY: TRUCK,BUS,MHOME",PARKING LOT/GARAGE(NON.RESID.),false,false,0913,009,11,60,07,1170853,1884425,2014,03/13/2014 12:40:30 AM,41.83833967294612,-87.64855259234974,"(41.83833967294612, -87.64855259234974)"
9522875,HX177399,03/08/2014 05:00:00 PM,057XX S INDIANA AVE,0610,BURGLARY,FORCIBLE ENTRY,RESIDENCE,false,false,0232,002,20,40,05,1178616,1867076,2014,03/12/2014 12:41:10 AM,41.79055918662332,-87.62059465959281,"(41.79055918662332, -87.62059465959281)"
9522404,HX177445,03/08/2014 05:00:00 PM,0000X E OAK ST,0820,THEFT,$500 AND UNDER,STREET,false,false,1833,018,42,8,06,1176808,1907190,2014,03/11/2014 12:40:02 AM,41.9006758776142,-87.62601266494545,"(41.9006758776142, -87.62601266494545)"
9529671,HX179285,03/08/2014 05:00:00 PM,017XX W NORTH AVE,0610,BURGLARY,FORCIBLE ENTRY,OTHER,false,false,1433,014,1,24,05,1164584,1910664,2014,03/16/2014 12:39:45 AM,41.9104765621613,-87.67081336864828,"(41.9104765621613, -87.67081336864828)"
9522269,HX177263,03/08/2014 05:00:00 PM,003XX W 31ST ST,1345,CRIMINAL DAMAGE,TO CITY OF CHICAGO PROPERTY,OTHER,false,false,0915,009,11,34,14,1174278,1884353,2014,03/19/2014 12:41:09 AM,41.838066481693275,-87.63598683666224,"(41.838066481693275, -87.63598683666224)"
9522358,HX177312,03/08/2014 05:00:00 PM,073XX S MAPLEWOOD AVE,0820,THEFT,$500 AND UNDER,APARTMENT,false,false,0835,008,18,66,06,1160604,1855982,2014,03/11/2014 12:40:02 AM,41.76050646884749,-87.68694602453019,"(41.76050646884749, -87.68694602453019)"
9525264,HX179077,03/08/2014 05:00:00 PM,067XX N GLENWOOD AVE,0486,BATTERY,DOMESTIC BATTERY SIMPLE,RESIDENCE,false,true,2432,024,40,1,08B,1165673,1944741,2014,03/16/2014 12:39:45 AM,42.00396214734807,-87.6658377053375,"(42.00396214734807, -87.6658377053375)"
9526373,HX180795,03/08/2014 05:00:00 PM,019XX N DAMEN AVE,0820,THEFT,$500 AND UNDER,STREET,false,false,1434,014,32,22,06,1162676,1913156,2014,03/14/2014 12:40:45 AM,41.91735501104792,-87.67775265191881,"(41.91735501104792, -87.67775265191881)"
9522279,HX177269,03/08/2014 05:00:00 PM,0000X W 79TH ST,0560,ASSAULT,SIMPLE,CTA GARAGE / OTHER PROPERTY,true,false,0623,006,6,44,08A,1177485,1852589,2014,03/11/2014 12:40:02 AM,41.750830947241404,-87.62517909956817,"(41.750830947241404, -87.62517909956817)"
9522548,HX177585,03/08/2014 05:00:00 PM,042XX S WALLACE ST,0910,MOTOR VEHICLE THEFT,AUTOMOBILE,STREET,false,false,0925,009,11,61,07,1172964,1876676,2014,03/12/2014 12:41:10 AM,41.817029273998,-87.6410354933476,"(41.817029273998, -87.6410354933476)"
9522282,HX177274,03/08/2014 05:00:00 PM,015XX N LECLAIRE AVE,0545,ASSAULT,PRO EMP HANDS NO/MIN INJURY,SIDEWALK,true,false,2533,025,37,25,08A,1142044,1910089,2014,03/11/2014 12:40:02 AM,41.909346596133965,-87.7536318267548,"(41.909346596133965, -87.7536318267548)"
9527043,HX179044,03/08/2014 05:00:00 PM,002XX N MICHIGAN AVE,0810,THEFT,OVER $500,CONVENIENCE STORE,false,false,0114,001,42,32,06,1177294,1902041,2014,03/14/2014 12:40:45 AM,41.88653576088694,-87.62438384902434,"(41.88653576088694, -87.62438384902434)"
9524742,HX179707,03/08/2014 05:00:00 PM,095XX S HOYNE AVE,1320,CRIMINAL DAMAGE,TO VEHICLE,STREET,false,false,2213,022,19,72,14,1164074,1841471,2014,03/13/2014 12:40:30 AM,41.720613840874556,-87.6746353725489,"(41.720613840874556, -87.6746353725489)"
9538066,HX177255,03/08/2014 05:00:00 PM,0000X W TERMINAL ST,5007,OTHER OFFENSE,OTHER WEAPONS VIOLATION,AIRPORT TERMINAL UPPER LEVEL - SECURE AREA,false,false,1651,,41,76,26,,,2014,03/21/2014 12:39:35 AM,,,
9522284,HX177271,03/08/2014 04:54:00 PM,069XX S WABASH AVE,0560,ASSAULT,SIMPLE,APARTMENT,false,false,0322,003,6,69,08A,1177886,1858957,2014,03/11/2014 12:40:02 AM,41.76829639032641,-87.62351710404393,"(41.76829639032641, -87.62351710404393)"
9522246,HX177259,03/08/2014 04:48:00 PM,031XX W HARRISON ST,2027,NARCOTICS,POSS: CRACK,STREET,true,false,1134,011,24,27,18,1155268,1897149,2014,03/12/2014 12:41:10 AM,41.87358247976587,-87.70540025720936,"(41.87358247976587, -87.70540025720936)"
9522453,HX177350,03/08/2014 04:45:00 PM,112XX S MICHIGAN AVE,0460,BATTERY,SIMPLE,OTHER,false,false,0531,005,9,49,08B,1178841,1830567,2014,03/11/2014 12:40:02 AM,41.69036899370807,-87.62087793206665,"(41.69036899370807, -87.62087793206665)"
9522356,HX177338,03/08/2014 04:45:00 PM,0000X W 95TH ST,1330,CRIMINAL TRESPASS,TO LAND,CTA GARAGE / OTHER PROPERTY,true,false,0634,006,21,49,26,1177744,1841988,2014,03/11/2014 12:40:02 AM,41.72173463224293,-87.6245499310638,"(41.72173463224293, -87.6245499310638)"
9522344,HX177288,03/08/2014 04:45:00 PM,0000X W CTA 95TH ST LN,1220,DECEPTIVE PRACTICE,THEFT OF LOST/MISLAID PROP,CTA PLATFORM,true,false,0634,006,21,49,11,1177778,1842405,2014,03/11/2014 12:40:02 AM,41.72287816663112,-87.62441281770599,"(41.72287816663112, -87.62441281770599)"
9522262,HX177262,03/08/2014 04:45:00 PM,005XX W MONROE ST,0860,THEFT,RETAIL THEFT,DEPARTMENT STORE,true,false,0121,001,2,28,06,1172385,1899859,2014,03/11/2014 12:40:02 AM,41.88065808754998,-87.6424752588028,"(41.88065808754998, -87.6424752588028)"
9522319,HX177253,03/08/2014 04:45:00 PM,033XX N SHEFFIELD AVE,0454,BATTERY,AGG PO HANDS NO/MIN INJURY,SIDEWALK,false,false,1924,019,44,6,08B,1168968,1922691,2014,03/13/2014 12:40:30 AM,41.943385205528685,-87.65435843022196,"(41.943385205528685, -87.65435843022196)"
9522325,HX177277,03/08/2014 04:40:00 PM,024XX W CERMAK RD,1330,CRIMINAL TRESPASS,TO LAND,RESTAURANT,true,false,1023,010,25,31,26,1160279,1889367,2014,03/11/2014 12:40:02 AM,41.852125830848,-87.68721732597294,"(41.852125830848, -87.68721732597294)"
9522231,HX177229,03/08/2014 04:37:00 PM,053XX S HAMLIN AVE,0560,ASSAULT,SIMPLE,STREET,false,false,0822,008,23,62,08A,1151908,1868856,2014,03/13/2014 12:40:30 AM,41.79600962677059,-87.71848014630753,"(41.79600962677059, -87.71848014630753)"
9522407,HX177239,03/08/2014 04:35:00 PM,067XX S MARSHFIELD AVE,0486,BATTERY,DOMESTIC BATTERY SIMPLE,RESIDENCE,false,true,0725,007,15,67,08B,1166541,1860087,2014,03/11/2014 12:40:02 AM,41.77164665745137,-87.66506975462529,"(41.77164665745137, -87.66506975462529)"
9522234,HX177243,03/08/2014 04:30:00 PM,032XX W ARDMORE AVE,0910,MOTOR VEHICLE THEFT,AUTOMOBILE,STREET,false,false,1711,017,39,13,07,1153694,1938395,2014,03/18/2014 12:40:56 AM,41.98679623120305,-87.71007843229889,"(41.98679623120305, -87.71007843229889)"
9522248,HX177251,03/08/2014 04:30:00 PM,083XX S ASHLAND AVE,0870,THEFT,POCKET-PICKING,OTHER,false,false,0614,006,21,71,06,1167164,1849431,2014,03/11/2014 12:40:02 AM,41.74239183142184,-87.66309036177171,"(41.74239183142184, -87.66309036177171)"
9522383,HX177245,03/08/2014 04:30:00 PM,001XX S HAMLIN BLVD,1310,CRIMINAL DAMAGE,TO PROPERTY,APARTMENT,false,false,1122,011,28,26,14,1151062,1898775,2014,03/11/2014 12:40:02 AM,41.878127800632235,-87.72080011510138,"(41.878127800632235, -87.72080011510138)"
9522229,HX177235,03/08/2014 04:29:00 PM,064XX N RAVENSWOOD AVE,1811,NARCOTICS,POSS: CANNABIS 30GMS OR LESS,STREET,true,false,2432,024,40,1,18,1163227,1942820,2014,03/12/2014 12:41:10 AM,41.99874284850016,-87.67489085494817,"(41.99874284850016, -87.67489085494817)"
9522265,HX177234,03/08/2014 04:25:00 PM,051XX W CHICAGO AVE,0880,THEFT,PURSE-SNATCHING,STREET,false,false,1531,015,28,25,06,1142088,1904806,2014,03/11/2014 12:40:02 AM,41.894848623153784,-87.75360134104011,"(41.894848623153784, -87.75360134104011)"
9522245,HX177217,03/08/2014 04:20:00 PM,078XX S HALSTED ST,1811,NARCOTICS,POSS: CANNABIS 30GMS OR LESS,POLICE FACILITY/VEH PARKING LOT,true,false,0621,006,17,71,18,1172284,1852999,2014,03/12/2014 12:41:10 AM,41.75207192786556,-87.64422598356452,"(41.75207192786556, -87.64422598356452)"
9522244,HX177214,03/08/2014 04:18:00 PM,067XX S LOOMIS BLVD,2027,NARCOTICS,POSS: CRACK,STREET,true,false,0725,007,17,67,18,1168123,1859872,2014,03/12/2014 12:41:10 AM,41.77102279204691,-87.6592768367666,"(41.77102279204691, -87.6592768367666)"
9524615,HX179411,03/08/2014 04:18:00 PM,065XX S DR MARTIN LUTHER KING JR DR,0820,THEFT,$500 AND UNDER,RESIDENCE PORCH/HALLWAY,false,false,0312,003,20,69,06,1180006,1861716,2014,03/13/2014 12:40:30 AM,41.77581909444571,-87.6156619629185,"(41.77581909444571, -87.6156619629185)"
9522240,HX177228,03/08/2014 04:15:00 PM,005XX W MADISON ST,141C,WEAPONS VIOLATION,UNLAWFUL USE OTHER DANG WEAPON,OTHER RAILROAD PROP / TRAIN DEPOT,true,false,0121,001,42,28,15,1173100,1900352,2014,03/11/2014 12:40:02 AM,41.88199508701071,-87.63983523577194,"(41.88199508701071, -87.63983523577194)"
9522363,HX177286,03/08/2014 04:15:00 PM,012XX N LARRABEE ST,0860,THEFT,RETAIL THEFT,DEPARTMENT STORE,true,false,1822,018,27,8,06,1172073,1908299,2014,03/11/2014 12:40:02 AM,41.9038248460695,-87.64337168126822,"(41.9038248460695, -87.64337168126822)"
9522228,HX177203,03/08/2014 04:15:00 PM,074XX S HALSTED ST,0320,ROBBERY,STRONGARM - NO WEAPON,SIDEWALK,false,false,0733,007,17,68,03,1172209,1855744,2014,03/12/2014 12:41:10 AM,41.7596062035911,-87.64442027334117,"(41.7596062035911, -87.64442027334117)"
